Customer,State Code,Coverage,Education,Accident Date,Report Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Policy Type,Claim Reason,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
VO25412,KS,Basic,Master,7/4/2017,17/7/2017,Employed,F,37520,Rural,Married,Special Auto,Collision,Agent,163.576763,Two-Door Car,Medsize
ME37051,MO,Basic,Bachelor,20/7/2016,14/11/2016,Employed,M,50165,Rural,Divorced,Personal Auto,Collision,Agent,129.999138,Two-Door Car,Medsize
DL17162,NE,Extended,College,22/2/2017,3/9/2017,Employed,M,42961,Suburban,Married,Personal Auto,Hail,Web,398.4,Four-Door Car,Medsize
DD27563,IA,Extended,High School or Below,12/6/2014,11/1/2015,Employed,M,86687,Urban,Single,Personal Auto,Collision,Agent,274.159702,Four-Door Car,Large
IA27050,IA,Extended,High School or Below,21/6/2015,26/8/2017,Unemployed,F,0,Rural,Single,Personal Auto,Collision,Branch,41.617367,Four-Door Car,Large
UQ63751,NE,Extended,Bachelor,28/3/2016,30/10/2016,Employed,F,23772,Rural,Married,Personal Auto,Hail,Agent,100.652984,Four-Door Car,Medsize
MV26494,MO,Extended,College,30/3/2016,27/1/2017,Unemployed,M,0,Urban,Married,Personal Auto,Other,Web,354.939043,Four-Door Car,Medsize
EN89709,NE,Basic,Doctor,1/6/2017,23/6/2017,Disabled,F,18241,Rural,Married,Personal Auto,Scratch/Dent,Agent,151.991098,Two-Door Car,Medsize
QN68814,IA,Basic,Bachelor,24/2/2017,11/5/2017,Unemployed,M,0,Suburban,Married,Corporate Auto,Collision,Agent,312,Two-Door Car,Medsize
NE70831,MO,Basic,High School or Below,14/12/2010,22/6/2011,Employed,F,86650,Urban,Single,Personal Auto,Collision,Web,323.865715,Two-Door Car,Medsize
FV72595,NE,Extended,Bachelor,9/10/2010,24/9/2014,Unemployed,M,0,Suburban,Single,Personal Auto,Scratch/Dent,Agent,1554.089517,SUV,Medsize
VZ81004,IA,Premium,Master,26/6/2015,2/11/2015,Employed,F,35973,Suburban,Married,Personal Auto,Collision,Call Center,763.2,Sports Car,Large
VM89271,NE,Extended,High School or Below,30/12/2016,21/1/2017,Employed,M,26262,Suburban,Married,Personal Auto,Other,Call Center,465.6,Four-Door Car,Small
CL97519,MO,Extended,College,18/3/2015,22/9/2017,Employed,M,25187,Suburban,Married,Personal Auto,Scratch/Dent,Call Center,580.8,SUV,Medsize
RN71166,IA,Basic,High School or Below,6/9/2012,3/2/2015,Employed,F,88081,Rural,Married,Personal Auto,Collision,Branch,82.483947,Four-Door Car,Medsize
PJ86059,IA,Basic,High School or Below,30/3/2012,13/2/2013,Employed,F,83460,Suburban,Divorced,Corporate Auto,Hail,Call Center,443.44552,Four-Door Car,Medsize
BP34620,MO,Basic,Bachelor,2/8/2014,15/8/2015,Disabled,F,19949,Suburban,Married,Corporate Auto,Collision,Branch,355.2,Four-Door Car,Medsize
HI58196,IA,Extended,College,24/9/2015,14/8/2016,Unemployed,M,0,Suburban,Single,Personal Auto,Hail,Branch,897.379535,Two-Door Car,Large
OZ58610,NE,Basic,High School or Below,26/11/2011,19/1/2014,Unemployed,M,0,Suburban,Single,Personal Auto,Hail,Branch,784.8,SUV,Medsize
WC34456,MO,Extended,Bachelor,3/6/2014,24/6/2017,Employed,F,77739,Urban,Married,Personal Auto,Hail,Call Center,428.563553,Four-Door Car,Large
FC15606,IA,Extended,College,5/1/2010,17/3/2011,Employed,F,23649,Urban,Married,Personal Auto,Collision,Branch,535.606632,SUV,Large
UM99946,NE,Extended,College,6/8/2010,22/5/2011,Employed,M,68980,Urban,Divorced,Personal Auto,Collision,Agent,464.038577,Four-Door Car,Medsize
JG94795,IA,Premium,Master,7/4/2014,1/1/2015,Employed,F,60010,Suburban,Married,Special Auto,Hail,Agent,494.4,Four-Door Car,Medsize
GD93408,MO,Basic,Bachelor,31/5/2013,13/6/2014,Employed,F,30968,Rural,Married,Corporate Auto,Collision,Branch,45.425684,Two-Door Car,Medsize
QO12561,MO,Premium,High School or Below,23/7/2015,24/4/2016,Unemployed,M,0,Suburban,Divorced,Personal Auto,Collision,Agent,556.8,Four-Door Car,Medsize
VI12822,KS,Basic,High School or Below,31/5/2015,14/8/2015,Employed,F,99841,Suburban,Married,Personal Auto,Hail,Branch,312,Four-Door Car,Small
CT84535,MO,Premium,College,31/10/2013,8/4/2015,Unemployed,M,0,Suburban,Married,Personal Auto,Collision,Branch,504,Four-Door Car,Large
NT36519,MO,Basic,College,6/1/2012,25/3/2015,Employed,M,32967,Suburban,Married,Personal Auto,Collision,Branch,504,SUV,Small
WT86597,IA,Extended,Master,27/5/2013,8/11/2014,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,900,SUV,Small
ZJ27465,MO,Basic,College,16/5/2011,6/9/2012,Employed,F,31794,Suburban,Divorced,Personal Auto,Collision,Agent,571.2,SUV,Medsize
QF75939,KS,Extended,High School or Below,16/11/2013,8/11/2016,Employed,F,36710,Suburban,Single,Personal Auto,Hail,Agent,676.8,Four-Door Car,Small
MC73302,IA,Basic,Bachelor,13/4/2014,13/8/2016,Employed,F,36267,Urban,Married,Personal Auto,Collision,Agent,263.454037,Four-Door Car,Medsize
WE21182,IA,Basic,High School or Below,2/1/2014,20/7/2015,Medical Leave,M,12430,Suburban,Single,Personal Auto,Hail,Call Center,350.4,Four-Door Car,Medsize
TD90906,IA,Basic,High School or Below,26/5/2016,21/5/2017,Employed,F,93715,Suburban,Married,Personal Auto,Other,Web,532.8,Four-Door Car,Small
WB66665,OK,Basic,College,15/12/2016,7/6/2017,Employed,F,75648,Rural,Married,Corporate Auto,Hail,Branch,112.660916,SUV,Large
ZP26168,KS,Basic,College,20/9/2012,11/9/2015,Medical Leave,F,24584,Urban,Single,Corporate Auto,Collision,Agent,279.706613,Four-Door Car,Medsize
ZG56744,MO,Basic,Bachelor,7/4/2012,17/2/2017,Employed,M,36088,Suburban,Single,Personal Auto,Collision,Agent,345.6,Four-Door Car,Medsize
BO81145,NE,Basic,Bachelor,8/10/2010,6/5/2015,Employed,M,21723,Suburban,Single,Personal Auto,Hail,Call Center,748.8,SUV,Medsize
BQ28323,IA,Basic,High School or Below,6/4/2017,8/4/2017,Employed,F,63833,Urban,Married,Personal Auto,Collision,Agent,199.460544,Four-Door Car,Large
WD38315,MO,Basic,College,11/10/2013,22/5/2016,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,304.156333,Four-Door Car,Medsize
IS73434,NE,Extended,Bachelor,18/3/2014,19/11/2016,Employed,F,45892,Suburban,Married,Corporate Auto,Hail,Agent,388.8,Four-Door Car,Medsize
VO94890,IA,Basic,College,10/11/2011,13/12/2011,Employed,M,90263,Suburban,Married,Personal Auto,Other,Web,355.2,Two-Door Car,Medsize
ZH43085,KS,Basic,High School or Below,10/3/2012,29/3/2013,Unemployed,M,0,Suburban,Single,Corporate Auto,Collision,Agent,453.6,Four-Door Car,Medsize
HQ10502,IA,Extended,Bachelor,26/11/2016,14/9/2017,Employed,M,40548,Suburban,Divorced,Personal Auto,Collision,Agent,470.4,Four-Door Car,Medsize
SP46702,IA,Extended,College,24/12/2011,6/11/2016,Unemployed,M,0,Suburban,Single,Corporate Auto,Collision,Branch,831.340966,Two-Door Car,Medsize
JB60515,KS,Basic,High School or Below,15/1/2013,11/8/2016,Employed,M,50450,Suburban,Married,Personal Auto,Collision,Branch,302.4,Four-Door Car,Medsize
TK49887,MO,Extended,College,27/11/2014,30/11/2015,Unemployed,F,0,Suburban,Single,Personal Auto,Hail,Branch,612,Two-Door Car,Medsize
EG16813,NE,Basic,College,22/3/2012,18/3/2016,Employed,F,75963,Rural,Divorced,Corporate Auto,Scratch/Dent,Branch,102.147789,Two-Door Car,Medsize
SI13406,NE,Extended,High School or Below,1/12/2013,23/5/2017,Employed,F,32714,Suburban,Married,Personal Auto,Other,Agent,513.041633,Four-Door Car,Medsize
WC11272,IA,Extended,Bachelor,12/11/2016,14/12/2016,Employed,F,42790,Urban,Married,Personal Auto,Collision,Branch,290.057111,Two-Door Car,Medsize
TU27563,IA,Extended,Bachelor,25/2/2013,28/2/2017,Employed,F,20694,Suburban,Married,Personal Auto,Hail,Branch,451.2,Two-Door Car,Medsize
IL72707,MO,Extended,Bachelor,28/3/2012,19/8/2012,Employed,F,25820,Suburban,Divorced,Personal Auto,Collision,Agent,393.6,Four-Door Car,Medsize
DZ62350,MO,Basic,High School or Below,1/8/2011,21/7/2012,Employed,M,24744,Suburban,Divorced,Personal Auto,Other,Call Center,312,Four-Door Car,Medsize
VV82891,KS,Basic,Bachelor,10/6/2014,24/4/2017,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Web,350.4,Two-Door Car,Medsize
UQ41461,KS,Basic,Bachelor,4/2/2015,13/3/2016,Disabled,F,27538,Urban,Divorced,Personal Auto,Collision,Call Center,285.843893,Four-Door Car,Medsize
NI58226,IA,Basic,High School or Below,20/3/2013,24/10/2015,Employed,F,81280,Urban,Married,Personal Auto,Scratch/Dent,Web,308.349562,Four-Door Car,Medsize
VA78645,MO,Basic,College,22/2/2014,1/4/2014,Unemployed,M,0,Suburban,Single,Personal Auto,Scratch/Dent,Branch,321.6,Four-Door Car,Medsize
UY61301,OK,Basic,Bachelor,4/11/2010,25/11/2010,Unemployed,M,0,Suburban,Married,Personal Auto,Hail,Agent,350.4,Four-Door Car,Medsize
XC25965,KS,Extended,Bachelor,1/12/2012,23/2/2014,Employed,F,26486,Suburban,Single,Personal Auto,Collision,Agent,614.4,SUV,Medsize
EB93628,IA,Extended,High School or Below,13/7/2010,22/8/2016,Unemployed,F,0,Suburban,Divorced,Personal Auto,Collision,Web,465.6,Two-Door Car,Small
PK35830,IA,Basic,Bachelor,4/1/2017,8/2/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Branch,1953.87972,Luxury SUV,Medsize
KY98596,NE,Basic,Bachelor,15/5/2017,25/7/2017,Employed,M,68331,Suburban,Married,Personal Auto,Other,Branch,302.4,Four-Door Car,Small
CI19819,NE,Basic,High School or Below,7/8/2010,27/10/2013,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,511.2,Two-Door Car,Medsize
TN82637,OK,Basic,College,8/10/2011,9/5/2012,Employed,M,21636,Urban,Married,Personal Auto,Hail,Branch,213.587367,Two-Door Car,Medsize
FA90739,IA,Extended,High School or Below,1/7/2012,4/1/2014,Unemployed,M,0,Suburban,Single,Corporate Auto,Collision,Call Center,871.2,SUV,Medsize
FD62224,IA,Extended,College,18/8/2011,5/12/2013,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Agent,1386.870718,SUV,Medsize
KE45653,MO,Basic,Bachelor,4/3/2014,27/11/2016,Unemployed,F,0,Suburban,Single,Personal Auto,Scratch/Dent,Web,307.2,Four-Door Car,Medsize
FC10193,KS,Basic,College,23/2/2011,14/8/2013,Employed,F,35601,Urban,Single,Personal Auto,Scratch/Dent,Branch,249.803437,Four-Door Car,Medsize
DO48835,IA,Basic,High School or Below,28/4/2013,1/11/2013,Unemployed,M,0,Suburban,Single,Corporate Auto,Collision,Call Center,1425.6,Luxury SUV,Medsize
VK44934,MO,Basic,College,3/4/2017,19/6/2017,Employed,M,28558,Suburban,Married,Personal Auto,Scratch/Dent,Agent,797.558033,SUV,Large
XB89264,OK,Basic,High School or Below,28/3/2014,9/9/2017,Employed,F,60101,Rural,Married,Corporate Auto,Hail,Agent,1.332349,Two-Door Car,Medsize
XL49151,NE,Extended,College,5/6/2013,10/12/2013,Employed,M,22426,Suburban,Single,Corporate Auto,Scratch/Dent,Branch,528.391284,Four-Door Car,Medsize
FG42635,IA,Extended,College,3/6/2016,31/1/2017,Employed,M,30720,Suburban,Married,Personal Auto,Scratch/Dent,Agent,778.463303,SUV,Small
FE12805,IA,Premium,Bachelor,12/12/2010,5/8/2017,Employed,F,34161,Suburban,Married,Personal Auto,Scratch/Dent,Call Center,892.8,SUV,Medsize
GT17701,IA,Extended,Bachelor,30/8/2011,23/9/2015,Employed,F,42987,Rural,Divorced,Personal Auto,Hail,Web,128.490137,Four-Door Car,Small
CH76379,IA,Basic,Bachelor,31/5/2015,3/8/2016,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,292.8,Four-Door Car,Medsize
QT77453,NE,Extended,High School or Below,16/10/2011,21/1/2014,Employed,F,80928,Urban,Divorced,Corporate Auto,Collision,Agent,538.545218,SUV,Medsize
BS90503,KS,Basic,Bachelor,28/2/2014,22/6/2016,Employed,F,86640,Rural,Married,Personal Auto,Hail,Web,65.457366,Four-Door Car,Medsize
MX93376,MO,Basic,College,22/2/2016,18/8/2016,Retired,F,26714,Suburban,Divorced,Personal Auto,Scratch/Dent,Call Center,307.2,Two-Door Car,Small
KT54608,NE,Basic,Bachelor,6/1/2013,3/1/2015,Employed,M,78618,Urban,Divorced,Corporate Auto,Collision,Agent,225.578841,Two-Door Car,Medsize
CY18875,IA,Extended,High School or Below,29/4/2012,31/10/2012,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Web,732.340362,Four-Door Car,Small
YT74573,MO,Extended,College,10/11/2010,10/9/2011,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,604.8,SUV,Medsize
WL46640,OK,Basic,College,7/4/2017,14/6/2017,Employed,M,62977,Suburban,Single,Corporate Auto,Scratch/Dent,Agent,552,SUV,Small
CY49953,IA,Extended,College,10/4/2017,26/5/2017,Unemployed,F,0,Suburban,Single,Special Auto,Scratch/Dent,Branch,568.8,Four-Door Car,Medsize
FD72269,MO,Basic,High School or Below,17/7/2011,19/5/2016,Disabled,F,19724,Suburban,Married,Personal Auto,Collision,Agent,345.6,Four-Door Car,Large
RE29039,MO,Basic,High School or Below,24/8/2017,25/8/2017,Medical Leave,F,27558,Suburban,Married,Personal Auto,Collision,Agent,312,Four-Door Car,Medsize
TA35356,MO,Extended,College,5/4/2014,21/12/2016,Employed,F,86054,Rural,Married,Personal Auto,Hail,Branch,115.166422,Luxury Car,Medsize
HS88081,MO,Extended,High School or Below,10/12/2013,10/10/2015,Employed,F,42846,Urban,Married,Corporate Auto,Collision,Branch,286.142521,Four-Door Car,Medsize
SM52948,OK,Basic,Bachelor,23/8/2011,24/8/2014,Employed,F,57107,Suburban,Married,Personal Auto,Hail,Branch,528,SUV,Small
ZL30083,IA,Basic,High School or Below,17/8/2015,20/8/2015,Unemployed,M,0,Suburban,Married,Personal Auto,Hail,Web,571.2,Sports Car,Medsize
MP22051,KS,Basic,College,2/3/2014,8/8/2016,Employed,M,54314,Urban,Married,Personal Auto,Hail,Branch,282.770894,Four-Door Car,Medsize
OF38237,MO,Basic,Doctor,17/2/2017,24/3/2017,Disabled,F,29950,Suburban,Married,Personal Auto,Collision,Call Center,292.8,Two-Door Car,Medsize
KL27677,OK,Extended,College,19/8/2010,1/5/2017,Employed,F,24195,Urban,Married,Personal Auto,Collision,Branch,360.269404,Two-Door Car,Large
NX58648,IA,Basic,High School or Below,17/5/2010,21/6/2016,Unemployed,F,0,Suburban,Married,Personal Auto,Collision,Web,388.819919,Four-Door Car,Medsize
WP19664,NE,Basic,College,29/6/2012,11/12/2012,Employed,M,47481,Suburban,Married,Personal Auto,Other,Call Center,556.8,SUV,Medsize
LB83807,IA,Premium,Bachelor,10/5/2013,4/7/2017,Employed,M,63354,Suburban,Single,Personal Auto,Collision,Agent,508.8,Two-Door Car,Large
EL44544,IA,Basic,High School or Below,2/7/2012,29/5/2015,Employed,F,57591,Suburban,Divorced,Corporate Auto,Collision,Agent,316.8,Four-Door Car,Medsize
ST99840,OK,Basic,Bachelor,8/12/2011,17/9/2014,Unemployed,F,0,Suburban,Divorced,Corporate Auto,Scratch/Dent,Call Center,340.8,Four-Door Car,Medsize
ZS15062,IA,Extended,Master,8/4/2012,5/6/2013,Employed,M,34919,Urban,Single,Personal Auto,Collision,Web,277.871312,Four-Door Car,Medsize
RJ68578,IA,Basic,High School or Below,3/3/2017,18/9/2017,Employed,M,76879,Suburban,Married,Corporate Auto,Hail,Web,487.102627,Sports Car,Large
AE74442,MO,Basic,Bachelor,3/2/2016,19/8/2016,Employed,F,61584,Urban,Married,Corporate Auto,Collision,Agent,205.294927,Four-Door Car,Medsize
TF80571,MO,Premium,High School or Below,25/10/2012,18/3/2014,Employed,M,28792,Suburban,Single,Corporate Auto,Other,Web,1166.603776,Sports Car,Small
YH31618,IA,Premium,Bachelor,13/5/2014,26/5/2017,Unemployed,F,0,Suburban,Single,Corporate Auto,Collision,Branch,504,Two-Door Car,Medsize
HZ39407,KS,Basic,Master,28/5/2017,9/9/2017,Disabled,M,26713,Rural,Divorced,Personal Auto,Collision,Agent,142.695319,Four-Door Car,Medsize
GX38439,MO,Extended,College,16/1/2011,26/9/2014,Unemployed,F,0,Suburban,Single,Personal Auto,Other,Web,928.8,SUV,Medsize
FF65294,IA,Extended,High School or Below,7/5/2017,26/7/2017,Employed,M,34244,Suburban,Married,Personal Auto,Collision,Branch,417.6,Four-Door Car,Medsize
GC40999,IA,Basic,College,14/12/2012,2/5/2017,Retired,M,25251,Suburban,Divorced,Personal Auto,Hail,Web,316.8,Four-Door Car,Medsize
BA87048,KS,Basic,Bachelor,26/3/2010,14/5/2016,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Agent,326.4,Four-Door Car,Medsize
DE23903,IA,Basic,Bachelor,4/11/2012,9/1/2017,Employed,F,59848,Rural,Married,Personal Auto,Collision,Call Center,131.614733,Two-Door Car,Medsize
UP30859,OK,Basic,College,15/10/2015,2/5/2017,Employed,F,39815,Rural,Divorced,Special Auto,Scratch/Dent,Branch,91.391245,Four-Door Car,Medsize
PY17715,MO,Extended,Master,26/7/2012,11/11/2016,Employed,F,58840,Rural,Single,Corporate Auto,Collision,Agent,73.27252,Two-Door Car,Medsize
NU22358,KS,Basic,Master,5/12/2012,8/2/2017,Employed,F,97131,Suburban,Married,Special Auto,Hail,Agent,307.2,Four-Door Car,Small
BR77413,NE,Basic,College,17/12/2012,18/9/2016,Employed,M,58089,Suburban,Married,Personal Auto,Collision,Agent,566.4,SUV,Medsize
FI17798,MO,Basic,Doctor,2/8/2017,23/9/2017,Unemployed,M,0,Suburban,Married,Personal Auto,Collision,Agent,340.8,Four-Door Car,Small
KN32615,NE,Extended,College,12/5/2014,18/10/2015,Unemployed,F,0,Suburban,Single,Personal Auto,Collision,Branch,656.57161,SUV,Large
EB86696,MO,Basic,Bachelor,4/4/2017,17/6/2017,Employed,M,21808,Suburban,Married,Special Auto,Hail,Call Center,571.2,SUV,Medsize
YB14965,NE,Basic,College,27/2/2016,14/7/2016,Employed,M,89771,Urban,Married,Personal Auto,Collision,Agent,432.409662,SUV,Medsize
ZD42550,OK,Basic,Master,7/6/2017,19/6/2017,Employed,F,36776,Urban,Divorced,Corporate Auto,Collision,Call Center,240.186527,Four-Door Car,Medsize
FI61655,NE,Basic,Bachelor,9/9/2017,13/9/2017,Employed,M,31213,Suburban,Married,Corporate Auto,Hail,Branch,312,Four-Door Car,Medsize
PC30692,IA,Basic,Bachelor,16/1/2014,12/11/2015,Unemployed,M,0,Suburban,Single,Personal Auto,Collision,Branch,987.293841,SUV,Medsize
EK71077,MO,Basic,Bachelor,12/5/2016,21/8/2017,Unemployed,F,0,Suburban,Married,Corporate Auto,Scratch/Dent,Agent,439.2,Four-Door Car,Medsize
ED91989,NE,Basic,College,8/6/2015,3/1/2017,Unemployed,M,0,Suburban,Married,Personal Auto,Collision,Branch,513.6,SUV,Large
JH58573,MO,Basic,College,23/1/2010,26/9/2013,Employed,M,32555,Rural,Married,Personal Auto,Scratch/Dent,Call Center,86.912677,Two-Door Car,Medsize
YP75411,NE,Basic,College,16/2/2011,11/2/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Scratch/Dent,Agent,496.8,Two-Door Car,Medsize
FV33188,KS,Basic,Bachelor,17/7/2015,10/5/2016,Medical Leave,M,29735,Suburban,Single,Personal Auto,Collision,Agent,331.2,Four-Door Car,Medsize
ZQ94561,KS,Basic,College,24/9/2011,21/4/2017,Employed,M,80590,Rural,Married,Corporate Auto,Scratch/Dent,Branch,97.928632,Four-Door Car,Medsize
JZ16164,IA,Extended,Bachelor,6/3/2010,15/2/2014,Disabled,F,22565,Suburban,Married,Personal Auto,Scratch/Dent,Agent,633.6,SUV,Small
MU63232,NE,Extended,Master,30/6/2013,20/11/2016,Employed,M,54817,Rural,Single,Personal Auto,Hail,Agent,209.504391,SUV,Medsize
CG13512,IA,Basic,College,11/11/2012,7/12/2015,Unemployed,M,0,Rural,Married,Personal Auto,Collision,Agent,42.642554,Two-Door Car,Medsize
ZR86524,IA,Basic,College,2/6/2010,6/4/2014,Employed,F,55393,Rural,Married,Corporate Auto,Collision,Call Center,2.173552,Four-Door Car,Medsize
UG38549,MO,Extended,High School or Below,12/7/2013,27/8/2015,Unemployed,F,0,Suburban,Single,Personal Auto,Scratch/Dent,Agent,597.6,Four-Door Car,Large
HJ37943,MO,Premium,Bachelor,11/3/2011,17/7/2016,Employed,F,75634,Urban,Married,Personal Auto,Collision,Agent,432.805382,Two-Door Car,Medsize
QA72881,IA,Basic,College,1/10/2012,13/12/2016,Employed,M,62464,Urban,Married,Personal Auto,Hail,Agent,400.181882,Sports Car,Medsize
BL54814,NE,Basic,College,23/3/2016,28/5/2017,Employed,M,72648,Rural,Married,Personal Auto,Scratch/Dent,Agent,120.850664,Four-Door Car,Large
MG72449,OK,Basic,Bachelor,11/1/2016,10/6/2017,Employed,F,77167,Rural,Divorced,Personal Auto,Hail,Call Center,137.086695,Four-Door Car,Medsize
VR66049,KS,Extended,High School or Below,28/11/2014,30/9/2016,Employed,M,56980,Suburban,Married,Corporate Auto,Hail,Agent,599.000883,Two-Door Car,Medsize
KC17606,MO,Basic,College,9/3/2012,20/1/2015,Employed,F,27444,Urban,Married,Personal Auto,Scratch/Dent,Web,313.931213,Four-Door Car,Large
LB12820,IA,Extended,High School or Below,26/9/2014,11/2/2017,Employed,M,57289,Suburban,Single,Corporate Auto,Scratch/Dent,Agent,562.224942,Two-Door Car,Small
ZH30674,IA,Premium,Bachelor,24/11/2010,16/5/2015,Employed,M,84091,Urban,Married,Personal Auto,Scratch/Dent,Agent,380.560266,Four-Door Car,Medsize
HX96638,NE,Basic,College,1/12/2016,24/1/2017,Unemployed,M,0,Suburban,Single,Personal Auto,Scratch/Dent,Agent,806.180375,Four-Door Car,Large
TT20057,IA,Extended,College,27/2/2015,18/12/2015,Employed,M,59590,Urban,Divorced,Personal Auto,Collision,Branch,460.266881,SUV,Small
AM26598,NE,Basic,College,29/10/2010,19/3/2015,Employed,F,89672,Urban,Married,Personal Auto,Hail,Agent,309.568636,Four-Door Car,Medsize
AY73718,MO,Basic,Bachelor,1/2/2017,2/7/2017,Employed,F,96535,Urban,Single,Personal Auto,Collision,Agent,271.074379,Four-Door Car,Medsize
EL11108,IA,Basic,Doctor,18/1/2011,10/5/2016,Employed,F,25575,Suburban,Married,Personal Auto,Scratch/Dent,Branch,561.6,SUV,Medsize
FA15811,OK,Extended,College,31/5/2014,8/6/2015,Employed,F,38910,Rural,Married,Personal Auto,Hail,Branch,20.209679,Two-Door Car,Medsize
BA51898,NE,Basic,Bachelor,17/5/2010,21/11/2012,Employed,M,39426,Urban,Married,Special Auto,Scratch/Dent,Branch,412.884282,SUV,Medsize
PP30874,MO,Extended,High School or Below,19/3/2014,11/8/2014,Employed,F,28304,Suburban,Married,Personal Auto,Hail,Agent,655.2,Four-Door Car,Medsize
MN74944,NE,Extended,College,12/11/2014,19/3/2015,Employed,M,52210,Suburban,Married,Personal Auto,Collision,Branch,384,Four-Door Car,Medsize
